"","source","rise1.3","rise2.3","Location","SubjectPool","Setting","Pencil","tempt","lkl"
"3842","hawaiion",6,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,6
"3843","hawaiion",1,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"3844","hawaiion",2,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"3845","hawaiion",NA,7,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"3846","hawaiion",NA,2,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"3847","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3848","hawaiion",2,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"3849","hawaiion",NA,3,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"3850","hawaiion",3,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"3851","hawaiion",NA,4,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,4
"3852","hawaiion",NA,7,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"3853","hawaiion",4,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,4
"3854","hawaiion",5,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"3855","hawaiion",NA,5,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"3856","hawaiion",1,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"3857","hawaiion",NA,3,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"3858","hawaiion",7,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,7
"3859","hawaiion",NA,6,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"3860","hawaiion",7,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,7
"3861","hawaiion",5,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"3862","hawaiion",7,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,7
"3863","hawaiion",8,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,8
"3864","hawaiion",NA,6,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"3865","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3866","hawaiion",NA,8,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,8
"3867","hawaiion",3,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"3868","hawaiion",2,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"3869","hawaiion",7,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,7
"3870","hawaiion",NA,2,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"3871","hawaiion",5,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"3872","hawaiion",NA,2,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"3873","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3874","hawaiion",4,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,4
"3875","hawaiion",2,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"3876","hawaiion",8,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,8
"3877","hawaiion",NA,5,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"3878","hawaiion",5,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"3879","hawaiion",2,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,2
"3880","hawaiion",5,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"3881","hawaiion",NA,6,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"3882","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3883","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3884","hawaiion",NA,3,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"3885","hawaiion",5,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,5
"3886","hawaiion",NA,7,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"3887","hawaiion",NA,7,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,7
"3888","hawaiion",NA,6,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"3889","hawaiion",NA,2,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"3890","hawaiion",6,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,6
"3891","hawaiion",3,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,3
"3892","hawaiion",NA,5,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"3893","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3894","hawaiion",9,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,9
"3895","hawaiion",8,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,8
"3896","hawaiion",1,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
"3897","hawaiion",NA,6,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,6
"3898","hawaiion",NA,5,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,5
"3899","hawaiion",NA,3,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"3900","hawaiion",NA,2,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,2
"3901","hawaiion",NA,3,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,3
"3902","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3903","hawaiion",4,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,4
"3904","hawaiion",NA,1,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",FALSE,1
"3905","hawaiion",1,NA,"University of Hawaii, Honolulu, HI","Yes","Online (at home)","No, the whole study was on the computer (except maybe consent/debriefing)",TRUE,1
